Pianta,Sintomo_Visibile,Umidita,Temperatura,Ore_Luce,Diagnosi_Lab
Basilico,Foglie_Gialle,0.3523409375700924,33.629533256244486,7.3533175554725085,Afidi
Fragola,Muffa_Bianca,0.7002903605067934,23.857074433435596,10.610449367358939,Botrite
Zucchina,Muffa_Bianca,0.6370499263817968,23.630209118886192,7.003432245053762,Oidio
Lattuga,Macchie_Fogliari,0.8290022143313021,31.864267725830988,9.093240630397574,Ruggine
Basilico,Macchie_Fogliari,0.7883489192204653,34.72897849382579,10.515057750534272,Peronospora
Pomodoro,Marciume_Apicale,0.48273606863416635,31.654805006787722,10.878106671138077,Carenza_Calcio
Lattuga,Nessuna,0.4604181662996869,21.925076604538265,8.246589722255393,Sano
Peperone,Nessuna,0.5356658584616452,23.90094598173244,8.067774193729257,Sano
Lattuga,Foglie_Gialle,0.49129966577001793,24.379021548353165,10.078835070685546,Carenza_Ferro
Peperone,Marciume_Apicale,0.4515512979844659,20.689953067061936,6.32965883640781,Carenza_Calcio
Menta,Nessuna,0.427842926502489,22.668900046839095,8.628380436519047,Sano
Peperone,Foglie_Secche,0.11665073328165304,15.1470632072885,8.645051695413501,Stress_Idrico
Basilico,Foglie_Secche,0.29392182200740835,16.622381131846783,6.239410224834263,Stress_Idrico
Fragola,Nessuna,0.5355786198063501,21.443688566379286,9.441419176653495,Sano
Zucchina,Foglie_Arricciate,0.6131838735025226,18.92390105041424,11.030999889011635,Virosi
Peperone,Muffa_Bianca,0.8748886798484066,30.188796697573338,10.807607427461043,Botrite
Basilico,Macchie_Fogliari,0.8414932512231819,16.868442291328833,5.222312978088052,Peronospora
Pomodoro,Marciume_Apicale,0.44885377913046,29.72153207403458,8.709738250516807,Carenza_Calcio
Pomodoro,Nessuna,0.4176818109528564,23.236626092450507,6.088850350893213,Sano
Pomodoro,Macchie_Fogliari,0.7086934681988928,32.629370104074425,5.446895204774672,Peronospora
Lattuga,Foglie_Secche,0.26052487926653406,28.00024963109026,6.543125118991197,Stress_Idrico
Fragola,Macchie_Fogliari,0.6722612095923104,25.958959949352987,11.399426724169047,Ruggine
Rosa,Muffa_Bianca,0.805857842421796,23.13505723073638,7.882479122631794,Oidio
Pomodoro,Macchie_Fogliari,0.8238424004699617,25.254217521506312,6.367752334443426,Peronospora
Peperone,Nessuna,0.4240134490284815,20.455593430854424,9.327993633962015,Sano
Pomodoro,Marciume_Apicale,0.5812864095149172,18.445784207281626,6.298693072549734,Carenza_Calcio
Fragola,Nessuna,0.5361197837160983,22.707577208186645,7.176699142303075,Sano
Peperone,Muffa_Bianca,0.8640793529986579,30.995855773585646,5.065011870050244,Botrite
Lattuga,Ragnatele,0.2707826520369414,28.836618465574706,8.897321771241112,Ragnetto_Rosso
Menta,Macchie_Fogliari,0.7066390344033655,27.436023418440666,7.757181002348363,Ruggine
Fragola,Nessuna,0.4247511327322768,20.796930025466047,7.48341261077011,Sano
Peperone,Macchie_Fogliari,0.6605753268468271,29.600129264551448,7.917307454431225,Ruggine
Fragola,Muffa_Bianca,0.8173066868855113,22.63479574338779,11.519734279142341,Botrite
Lattuga,Marciume_Apicale,0.5407317537101144,20.279341532613223,10.884958436772749,Carenza_Calcio
Basilico,Foglie_Arricciate,0.407594306721386,22.218187086522484,4.792669080026477,Afidi
Fragola,Macchie_Fogliari,0.8386339135602319,18.932063576016006,5.204819458925376,Ruggine
Fragola,Muffa_Bianca,0.790076195810641,28.33484011712726,10.708656924186801,Botrite
Basilico,Foglie_Secche,0.19132178761023097,30.11407470087363,7.181953751905849,Stress_Idrico
Lattuga,Nessuna,0.5338507327074161,21.31017177920584,6.083097994227712,Sano
Lattuga,Muffa_Bianca,0.7614833927017881,26.9344190778455,9.335202708576812,Oidio
Basilico,Foglie_Gialle,0.5395500077585587,20.361197414778555,6.443939353682043,Afidi
Rosa,Ragnatele,0.3186943748261167,28.089594330210897,8.967654716951017,Ragnetto_Rosso
Fragola,Macchie_Fogliari,0.7670410914640413,18.36557097692882,5.072975218938292,Ruggine
Pomodoro,Marciume_Apicale,0.5229309040172827,20.536305055451386,11.794152528236117,Carenza_Calcio
Rosa,Nessuna,0.5545362675390402,24.48042568612739,9.16491224979575,Sano
Fragola,Macchie_Fogliari,0.7633899766709792,30.91945602373289,4.597802359180632,Ruggine
Basilico,Foglie_Secche,0.1413605639304533,22.9422784284342,4.125114749867164,Stress_Idrico
Fragola,Macchie_Fogliari,0.7909199381325522,30.855427319742777,6.380473060150396,Ruggine
Fragola,Macchie_Fogliari,0.7770777368508406,25.849107459346612,8.928954089695704,Ruggine
Menta,Macchie_Fogliari,0.8184952219960793,20.79131342306032,4.7704692074499855,Ruggine
Rosa,Macchie_Fogliari,0.8229894970146479,28.629203747063322,9.733282176085973,Ruggine
Basilico,Foglie_Arricciate,0.35234016384406613,34.023726749253555,10.832800950918116,Afidi
Fragola,Macchie_Fogliari,0.7998016136679653,22.4875380750227,11.352653175157556,Ruggine
Fragola,Macchie_Fogliari,0.6368630359138578,25.545226652009717,8.925500761539823,Ruggine
Lattuga,Macchie_Fogliari,0.7789375461521623,33.1061597184889,10.654711829436078,Ruggine
Lattuga,Nessuna,0.4032379579391875,24.166973428132074,8.634590050169471,Sano
Pomodoro,Marciume_Apicale,0.5827837544021585,28.513986355325194,7.817207075652898,Carenza_Calcio
Zucchina,Muffa_Bianca,0.8849722809506548,18.163019544242903,8.530145080277194,Oidio
Menta,Macchie_Fogliari,0.6642423903425023,21.40722116631473,8.44845314077821,Ruggine
Basilico,Macchie_Fogliari,0.767211690969425,20.13109586466325,4.601339463537347,Peronospora
Peperone,Marciume_Apicale,0.4654017966102941,31.316038394601847,5.906160986009376,Carenza_Calcio
Rosa,Nessuna,0.45979319719115075,21.94375806035387,8.578268598737946,Sano
Lattuga,Foglie_Gialle,0.5049397973621306,28.86627119454139,7.703588751482883,Carenza_Ferro
Fragola,Macchie_Fogliari,0.839898288753137,22.24164887554357,9.781754817509444,Ruggine
Pomodoro,Macchie_Fogliari,0.7113593736686464,18.926272545007404,7.329715148993042,Peronospora
Basilico,Foglie_Secche,0.05868463466115885,26.444618742434876,7.466360359638042,Stress_Idrico
Rosa,Ragnatele,0.2312450886833219,23.45901833597643,5.684359063753194,Ragnetto_Rosso
Peperone,Foglie_Gialle,0.601139785648557,28.11629748277034,6.588582553131794,Carenza_Ferro
Lattuga,Foglie_Secche,0.1280362210807783,27.78059884234716,9.75230186663848,Stress_Idrico
Menta,Ragnatele,0.3012575344317005,33.66076250951456,7.971599887085565,Ragnetto_Rosso
Peperone,Foglie_Arricciate,0.5550702417694788,15.197887793275765,7.4296554335616785,Virosi
Menta,Ragnatele,0.37600294529673733,32.53223448536285,11.658025231354483,Ragnetto_Rosso
Pomodoro,Macchie_Fogliari,0.6687171317833487,24.300377221033894,9.522088128699352,Virosi
Lattuga,Macchie_Fogliari,0.7679957274527784,20.812601914791863,11.815846784349898,Virosi
Lattuga,Ragnatele,0.3229129619301806,30.05185427265524,9.801800699520747,Ragnetto_Rosso
Peperone,Nessuna,0.579374180630474,24.19434714305892,9.72750104278791,Sano
Basilico,Nessuna,0.5395042763621218,21.151322183532837,9.713562442416405,Sano
Menta,Ragnatele,0.37556950344239726,16.641854824076606,8.90035194023098,Ragnetto_Rosso
Fragola,Muffa_Bianca,0.6914635990005682,16.943899620583696,11.568495637458772,Botrite
Menta,Macchie_Fogliari,0.6108626398452522,28.42128173145246,5.308799214937868,Ruggine
Fragola,Nessuna,0.5037998135293816,22.93366743364392,8.661701704848081,Sano
Pomodoro,Macchie_Fogliari,0.8016344970034801,15.254335330920101,10.972038052935908,Peronospora
Zucchina,Foglie_Arricciate,0.6486491619779308,23.675752093310592,6.872197533315652,Virosi
Rosa,Nessuna,0.4708294187258321,20.731120899624354,8.370913049129342,Sano
Menta,Macchie_Fogliari,0.8985397243948838,33.42068044381661,4.059681213953029,Ruggine
Zucchina,Muffa_Bianca,0.8103809323018457,27.29044498541419,8.242123276283893,Oidio
Menta,Ragnatele,0.26535070998375326,15.447220291713863,9.412643222852351,Ragnetto_Rosso
Peperone,Macchie_Fogliari,0.775684793662274,19.8668004414695,8.944018859869917,Peronospora
Zucchina,Foglie_Arricciate,0.72026274439422,26.51147602988391,10.377000284447476,Virosi
Rosa,Macchie_Fogliari,0.8924016161463606,33.431254885338035,11.456253234324162,Ruggine
Fragola,Nessuna,0.4614428998512872,21.476618382921917,8.440594134008302,Sano
Zucchina,Foglie_Arricciate,0.5413390054858048,23.963138316765473,8.752145853830612,Virosi
Fragola,Nessuna,0.4441249735115857,21.903577586427925,9.599894026140364,Sano
Fragola,Macchie_Fogliari,0.8444453112309435,25.589347309034856,10.362866773634675,Ruggine
Peperone,Macchie_Fogliari,0.691378646400666,30.674857416143404,10.596726431296233,Ruggine
Zucchina,Nessuna,0.5865087171624478,22.700693744613726,8.77961055799274,Sano
Rosa,Nessuna,0.540639188622403,23.509558223374242,9.72670835667168,Sano
Menta,Macchie_Fogliari,0.7887716187514586,19.673586148181847,8.491658162272167,Ruggine
Rosa,Macchie_Fogliari,0.7918400255445109,18.40609338973538,9.501622502574675,Ruggine
Peperone,Foglie_Secche,0.07201278861899361,34.17496936687383,10.972111682447572,Stress_Idrico
Fragola,Macchie_Fogliari,0.7105225541016215,23.580813392009674,5.542848568761908,Ruggine
Peperone,Macchie_Fogliari,0.6969847570700435,29.296757080591647,11.442137346111153,Ruggine
Fragola,Macchie_Fogliari,0.8203315681890467,34.07711036884829,10.658969014948873,Ruggine
Rosa,Muffa_Bianca,0.8964045364989139,18.11636964688578,10.509878612789077,Oidio
Rosa,Muffa_Bianca,0.8271930644592675,20.188764042870712,10.190535501560419,Oidio
Rosa,Ragnatele,0.21602350915123303,16.31262445181856,11.31333375002572,Ragnetto_Rosso
Pomodoro,Macchie_Fogliari,0.7298487486146821,32.540139347934414,9.001676227029943,Peronospora
Menta,Ragnatele,0.29635082668887713,30.584916691439894,10.516388935014666,Ragnetto_Rosso
Fragola,Nessuna,0.40636216583441,21.042935639671445,9.565075792005349,Sano
Peperone,Foglie_Secche,0.05365465408722446,30.42256422929586,4.628150179898095,Stress_Idrico
Basilico,Foglie_Arricciate,0.4610419305505502,17.520373998506855,6.589050750019342,Afidi
Peperone,Muffa_Bianca,0.7458731629938986,28.54947795354989,11.170638771014342,Oidio
Basilico,Foglie_Gialle,0.4249618988478072,31.867097444291325,4.378940673555384,Afidi
Zucchina,Macchie_Fogliari,0.6839092731513452,16.898933286528152,7.81937158111965,Virosi
Zucchina,Muffa_Bianca,0.8520782232512734,27.110309121679137,4.583798194611972,Oidio
Basilico,Nessuna,0.581100821469649,23.05151140227177,9.616502564305694,Sano
Lattuga,Macchie_Fogliari,0.8206640486964772,20.930256216784546,11.953121355627365,Ruggine
Rosa,Nessuna,0.4787532265009323,22.892173347163055,8.301416427413,Sano
Pomodoro,Foglie_Arricciate,0.5447696182736429,27.45303386678281,5.250163760683076,Virosi
Peperone,Foglie_Secche,0.06378664986282859,19.806831048731286,9.985010744813469,Stress_Idrico
Menta,Macchie_Fogliari,0.7611125204968098,31.754055799497035,11.00892835826754,Ruggine
Basilico,Nessuna,0.4253631419813792,24.669705492737798,7.502045118385198,Sano
Menta,Macchie_Fogliari,0.6554990362481437,33.5360123798471,9.548557146641897,Ruggine
Menta,Macchie_Fogliari,0.628107122733386,23.44733720525339,5.744936205136377,Ruggine
Rosa,Macchie_Fogliari,0.6005392458530421,29.179847337993554,5.65079777714657,Ruggine
Basilico,Foglie_Secche,0.2435025061515354,17.475449641850492,5.925191182151189,Stress_Idrico
Fragola,Macchie_Fogliari,0.8611918072410872,29.815571614716934,7.3861097377291,Ruggine
Pomodoro,Macchie_Fogliari,0.7664268084630763,21.859397322490572,11.196828604136638,Peronospora
Rosa,Macchie_Fogliari,0.6155696177578153,32.25401696758796,9.08902346210765,Ruggine
Pomodoro,Macchie_Fogliari,0.4196381828493103,21.483913963922852,5.623383584381502,Virosi
Menta,Ragnatele,0.26909408527385553,24.779527652438656,9.88905114907698,Ragnetto_Rosso
Lattuga,Foglie_Secche,0.08971264021210565,21.597767463443255,5.891194688394658,Stress_Idrico
Menta,Nessuna,0.5229672717618169,21.377787185341145,6.213329211521099,Sano
Peperone,Foglie_Gialle,0.4373403468021523,20.555897347061332,9.34281789571818,Carenza_Ferro
Rosa,Ragnatele,0.35636775397447323,27.426095142937225,10.413548174405594,Ragnetto_Rosso
Pomodoro,Marciume_Apicale,0.49304671540137035,16.611857762312535,6.807183701719468,Carenza_Calcio
Rosa,Muffa_Bianca,0.7785948779811089,34.22540534930125,7.671580638336853,Oidio
Menta,Macchie_Fogliari,0.6363075087020846,20.225041794540957,6.41148822148298,Ruggine
Menta,Macchie_Fogliari,0.7951857887343355,29.873073249054173,7.4637253970916095,Ruggine
Fragola,Macchie_Fogliari,0.7715569016405371,25.70394297233129,8.092554022392232,Ruggine
Peperone,Muffa_Bianca,0.8160768263534275,24.02966337552609,4.71951666057353,Botrite
Pomodoro,Nessuna,0.4524062534551235,21.59300840016954,6.873429636768975,Sano
Basilico,Macchie_Fogliari,0.7214811609793088,16.819750556299596,8.036355981314927,Peronospora
Rosa,Macchie_Fogliari,0.6893078933541565,16.660883889483323,8.792399581480117,Ruggine
Peperone,Foglie_Gialle,0.4533325383422658,29.725715906738415,4.925550647300824,Carenza_Ferro
Menta,Ragnatele,0.37090645874596145,20.254021453965137,6.8825149619611885,Ragnetto_Rosso
Peperone,Macchie_Fogliari,0.8564280010005644,21.043918236049542,6.933254552453617,Peronospora
Menta,Nessuna,0.5690589005650304,23.22762989135437,7.219971229030162,Sano
Basilico,Foglie_Arricciate,0.4198270590457851,23.34803478072559,11.80557298618449,Afidi
Rosa,Macchie_Fogliari,0.8327475250883822,32.52471152850585,7.35791379793886,Ruggine
Rosa,Macchie_Fogliari,0.8393038486302461,34.05425944093746,10.720478377237537,Ruggine
Fragola,Macchie_Fogliari,0.8540388678144313,21.06263697530338,6.512518761006673,Ruggine
Zucchina,Macchie_Fogliari,0.4091025556065227,21.35388184461743,4.488075782391935,Virosi
Pomodoro,Foglie_Arricciate,0.4749094928872152,19.4044477702222,4.062126345201866,Virosi
Pomodoro,Nessuna,0.4681446578509001,22.36962738461426,6.34677854250781,Sano
Menta,Nessuna,0.49068093462264717,22.189316736066065,8.492021535988414,Sano
Fragola,Macchie_Fogliari,0.6221447592794619,17.96961760726735,4.389457660340438,Ruggine
Peperone,Macchie_Fogliari,0.7469166852688341,33.42755298858869,11.235685741065208,Peronospora
Pomodoro,Marciume_Apicale,0.4323857967110341,16.358735453619275,6.287928977788854,Carenza_Calcio
Basilico,Macchie_Fogliari,0.888313195822934,21.55039394167104,6.118037322089107,Peronospora
Lattuga,Marciume_Apicale,0.4263844369138607,31.93246423761812,6.926710936238404,Carenza_Calcio
Basilico,Foglie_Secche,0.16697417797228123,15.805932128338627,10.537233770661778,Stress_Idrico
Menta,Ragnatele,0.24457440026810162,34.78289216667786,11.563300961295841,Ragnetto_Rosso
Basilico,Nessuna,0.49778981693918445,24.257826750682955,8.622428740451646,Sano
Rosa,Ragnatele,0.34501875583675323,20.575280824049724,9.255747948519112,Ragnetto_Rosso
Lattuga,Foglie_Secche,0.08715494802075288,16.876875428745493,4.49117668299877,Stress_Idrico
Pomodoro,Macchie_Fogliari,0.6544843486121013,23.31212818176711,10.608418484017289,Virosi
Rosa,Nessuna,0.5881429074826822,20.095651217380954,7.552691781473525,Sano
Lattuga,Foglie_Secche,0.08516819360648681,31.370068504896366,8.54388145228844,Stress_Idrico
Pomodoro,Foglie_Arricciate,0.46826942061492194,30.678254724412767,10.889163212227205,Virosi
Lattuga,Foglie_Gialle,0.4441062704125139,22.822026389234964,7.773081681036331,Carenza_Ferro
Fragola,Macchie_Fogliari,0.762542233790576,18.09448418038717,6.5631219275009425,Ruggine
Zucchina,Muffa_Bianca,0.8347047141685986,15.83503407931733,6.097165748818665,Oidio
Pomodoro,Marciume_Apicale,0.5723192993410916,33.08058531296148,9.488410394628925,Carenza_Calcio
Menta,Macchie_Fogliari,0.7155373992485021,30.90510339809441,5.053240133077407,Ruggine
Lattuga,Ragnatele,0.396525358615902,23.100694666491574,11.133368332731097,Ragnetto_Rosso
Rosa,Muffa_Bianca,0.690296586512487,28.778440592416747,9.696454152202058,Oidio
Zucchina,Nessuna,0.5402653674480199,24.401953796847337,6.868925227049397,Sano
Pomodoro,Foglie_Arricciate,0.4069396575431947,25.448252643202906,4.417995072433994,Virosi
Pomodoro,Marciume_Apicale,0.5619428559545754,19.48117558088671,8.620525766216907,Carenza_Calcio
Peperone,Nessuna,0.41708562541178223,20.571808604328243,6.972142162250286,Sano
Peperone,Muffa_Bianca,0.7258980191330744,27.861024389077667,11.760349230422044,Oidio
Basilico,Foglie_Secche,0.041972441376995136,31.727086117472215,8.173484249024686,Stress_Idrico
Fragola,Macchie_Fogliari,0.8915719970113025,31.67722494188955,6.930943641892524,Ruggine
Basilico,Foglie_Arricciate,0.3720667376037707,24.39105359806632,10.819927484161896,Afidi
Lattuga,Foglie_Secche,0.2954715120743258,16.351823817955182,4.322812244907744,Stress_Idrico
Lattuga,Foglie_Gialle,0.5802725978413884,18.032866175838475,4.330944320108535,Carenza_Ferro
Menta,Macchie_Fogliari,0.8607552410085169,18.25181169961436,10.678114007770482,Ruggine
Peperone,Nessuna,0.5784656065860718,24.38748228147279,9.564629202430131,Sano
Basilico,Macchie_Fogliari,0.896051562751127,21.86717257926168,7.785570058743792,Peronospora
Peperone,Macchie_Fogliari,0.7977886386787539,15.589904843915201,9.65998284633262,Peronospora
Basilico,Foglie_Secche,0.21986280900272692,23.827078366077213,5.901837846483608,Stress_Idrico
Menta,Nessuna,0.4395885544750996,23.45924971149133,9.26164691118225,Sano
Basilico,Nessuna,0.4617870659940677,23.100023827281575,7.902807301347383,Sano
Lattuga,Foglie_Secche,0.21902388793216393,21.010422557463407,6.905961489976746,Stress_Idrico
Fragola,Muffa_Bianca,0.8265087636562433,18.968912620812937,9.759128057155296,Botrite
Basilico,Macchie_Fogliari,0.8211341903449828,24.228188157569413,5.520051201177876,Peronospora
Peperone,Muffa_Bianca,0.6452056794541164,23.29648094374522,4.5359028804584245,Botrite
Lattuga,Foglie_Gialle,0.6233408481686707,31.656024434409296,9.309168935277967,Carenza_Ferro
Lattuga,Ragnatele,0.24510924679289986,15.552627956443024,11.346498635226904,Ragnetto_Rosso
Rosa,Ragnatele,0.22503029355055768,17.264200346317224,4.661196237317062,Ragnetto_Rosso
Menta,Ragnatele,0.35838355268056316,27.043819118976067,9.145878477320636,Ragnetto_Rosso
Menta,Macchie_Fogliari,0.7108345507328431,18.44931633027334,8.908494691808084,Ruggine
Fragola,Muffa_Bianca,0.7231827677045286,28.21590390129257,4.867661481290834,Botrite
Fragola,Macchie_Fogliari,0.6209889804875294,15.52703278064236,5.834336064054562,Ruggine
Fragola,Nessuna,0.560534399553902,23.884682054561175,8.545457722179702,Sano
Rosa,Nessuna,0.5395889804992439,22.904577888498785,9.804243331549074,Sano
Lattuga,Foglie_Secche,0.2497380822237769,30.658452933252303,6.441859019985748,Stress_Idrico
Lattuga,Macchie_Fogliari,0.8631679955361151,28.46363945534177,9.272573276072695,Ruggine
Zucchina,Macchie_Fogliari,0.52226823079283,30.857854817194557,4.7475220692416995,Virosi
Basilico,Macchie_Fogliari,0.7355518370758685,19.814752037142156,6.17926774244069,Peronospora
Lattuga,Muffa_Bianca,0.7248939381292252,34.19022009010904,8.568932906195013,Oidio
Rosa,Macchie_Fogliari,0.7103314449018657,25.176292788704927,4.094917944094113,Ruggine
Peperone,Foglie_Arricciate,0.5906238897977905,31.79783575837202,7.755276012285145,Virosi
Pomodoro,Nessuna,0.5755146434531586,20.376215697436283,9.229397503166865,Sano
Peperone,Macchie_Fogliari,0.6038527598658856,23.358560096233212,11.654680553689616,Ruggine
Lattuga,Macchie_Fogliari,0.8836172457360754,19.417472374354237,4.925753883044958,Peronospora
Zucchina,Macchie_Fogliari,0.596214057896338,15.124549769902064,8.795973412778201,Virosi
Pomodoro,Marciume_Apicale,0.4958048689680701,28.464911008900586,10.877641951075915,Carenza_Calcio
Zucchina,Muffa_Bianca,0.8740731962015198,28.049459167742484,5.59267797444968,Oidio
Menta,Macchie_Fogliari,0.6414067112141367,34.45725798146623,7.1847750477357275,Ruggine
Fragola,Macchie_Fogliari,0.8968067259619708,17.41391501500405,9.757056089792655,Ruggine
Pomodoro,Foglie_Arricciate,0.5101148558065243,34.742136726895815,8.689524894593115,Virosi
Fragola,Macchie_Fogliari,0.6292006897293182,18.80304752951164,8.114817434726916,Ruggine
Lattuga,Muffa_Bianca,0.7618863572680625,34.300609783493655,10.412314108106873,Botrite
Menta,Ragnatele,0.3985510805987589,27.753011693123973,8.397327001565603,Ragnetto_Rosso
Zucchina,Muffa_Bianca,0.713365821223795,16.30933280687769,4.512893405989794,Oidio
Basilico,Foglie_Gialle,0.6672287085829799,16.225960330365726,10.351542786022215,Afidi
Rosa,Muffa_Bianca,0.6533027136988384,24.23335651869852,6.4834613239846774,Oidio
Rosa,Macchie_Fogliari,0.7726994122965971,28.63245662757174,5.8646843178766,Ruggine
Fragola,Muffa_Bianca,0.8527940906497649,33.65961564131129,7.910327528418906,Botrite
Basilico,Foglie_Secche,0.11281456289487893,33.0203758485372,8.389032454581864,Stress_Idrico
Zucchina,Macchie_Fogliari,0.7154514085307616,34.47286190230355,4.1487934415788335,Virosi
Zucchina,Macchie_Fogliari,0.5555723701950792,21.992400367416707,9.924862387179264,Virosi
Peperone,Foglie_Secche,0.024012909816131734,15.153939251863273,8.232775798962104,Stress_Idrico
Peperone,Ragnatele,0.37759880007319996,23.352028075741202,11.337907135593447,Ragnetto_Rosso
Pomodoro,Marciume_Apicale,0.501187980953828,32.25491636036065,7.666350331397615,Carenza_Calcio
Zucchina,Macchie_Fogliari,0.717817909778262,17.152075271705687,8.485559338299113,Virosi
Pomodoro,Macchie_Fogliari,0.7168108044883297,25.532228281449868,5.177289160084057,Virosi
Menta,Macchie_Fogliari,0.8666415547573674,34.69431605529403,4.617076845966148,Ruggine
Basilico,Nessuna,0.5589976113434283,24.914095205806017,7.353423205493065,Sano
Lattuga,Marciume_Apicale,0.4740011038859907,31.959380784961894,4.190051210131359,Carenza_Calcio
Menta,Macchie_Fogliari,0.7949131102940371,16.683283695725148,6.165140742181979,Ruggine
Rosa,Ragnatele,0.30987543117013727,15.117901182363005,6.585568399072441,Ragnetto_Rosso
Lattuga,Nessuna,0.5496999268031104,21.04933445716551,9.109074454240384,Sano
Rosa,Macchie_Fogliari,0.7942526046717711,17.74872590263604,5.166849127794271,Ruggine
Pomodoro,Macchie_Fogliari,0.727462389039469,15.77946492117946,5.1713006941568525,Virosi
Rosa,Nessuna,0.5479774219937129,24.884854428057935,9.0632256072837,Sano
Fragola,Muffa_Bianca,0.8047067472013865,24.168871581294976,7.7543234400565675,Botrite
Fragola,Muffa_Bianca,0.7369279651854621,24.583760937741168,9.208652297214659,Botrite
Peperone,Foglie_Arricciate,0.4450212335533947,30.62576680328622,8.856979208161096,Virosi
Menta,Macchie_Fogliari,0.7291789459960678,21.280198533368278,4.724887134488748,Ruggine
Lattuga,Muffa_Bianca,0.7840114333142992,17.566345748185213,7.828072566185577,Botrite
Rosa,Macchie_Fogliari,0.876552680494791,21.91071358862404,7.788047853649748,Ruggine
Basilico,Nessuna,0.4697889660671646,20.367050417101403,8.917498969283884,Sano
Rosa,Muffa_Bianca,0.6365550578384298,27.396151230344742,9.041372094428123,Oidio
Zucchina,Nessuna,0.4852184612509899,23.28546669070816,8.905451205172914,Sano
Rosa,Macchie_Fogliari,0.7845641455475878,23.471552554967353,5.2385772758179225,Ruggine
Zucchina,Muffa_Bianca,0.7462383638169385,20.6217594091953,6.615715585610331,Oidio
Peperone,Nessuna,0.45326237677931414,23.90716033321902,8.598741229587223,Sano
Basilico,Foglie_Gialle,0.6291300975936929,15.716834517718464,11.5774336912195,Afidi
Lattuga,Macchie_Fogliari,0.7708220142593188,34.234354610450914,5.113562865115933,Peronospora
Menta,Macchie_Fogliari,0.6561653286283152,19.489137367297424,9.479988947169206,Ruggine
Basilico,Macchie_Fogliari,0.8718689938511087,15.741147220823988,4.430730340059276,Peronospora
Menta,Ragnatele,0.3889860138683953,31.2015540158908,6.819076352571066,Ragnetto_Rosso
Basilico,Nessuna,0.5605809944056206,23.221321655919503,8.69905029112061,Sano
Zucchina,Nessuna,0.419991803636816,24.135724478829292,9.590115373439803,Sano
Peperone,Muffa_Bianca,0.8185154777914054,29.442969365125002,5.596763775430071,Botrite
Rosa,Muffa_Bianca,0.6815954932269562,34.64517778523458,6.827482168481972,Oidio
Lattuga,Foglie_Secche,0.12944349468560054,29.657820899501296,11.561545674837898,Stress_Idrico
Menta,Macchie_Fogliari,0.6869365741256609,17.014515202936856,5.0139696519628405,Ruggine
Menta,Ragnatele,0.317328909098049,23.731416150398537,4.5497141658316895,Ragnetto_Rosso
Menta,Macchie_Fogliari,0.655792109526794,32.08901544659125,7.052417952637891,Ruggine
Rosa,Muffa_Bianca,0.6280146443229674,24.55741392206071,6.793024206832938,Oidio
Peperone,Foglie_Secche,0.006109356945598399,32.899369738639635,5.568921174519453,Stress_Idrico
Menta,Macchie_Fogliari,0.6722279171374256,27.95088477763008,6.782769466493917,Ruggine
Basilico,Foglie_Secche,0.12205549483722004,31.277935279871542,5.58635643848821,Stress_Idrico
Rosa,Ragnatele,0.3006804570210869,23.69002202225259,5.664031495375489,Ragnetto_Rosso
Fragola,Nessuna,0.5642875125493709,22.398289973544017,6.413399737842407,Sano
Pomodoro,Foglie_Arricciate,0.5524829644369238,19.416711567723432,10.861055066854066,Virosi
Zucchina,Muffa_Bianca,0.6336274101555431,29.807521030653508,7.889859371901906,Oidio
Menta,Macchie_Fogliari,0.6939122609254293,20.32155562232605,4.155826804460828,Ruggine
Zucchina,Muffa_Bianca,0.7299927673512847,23.654428819267686,4.458789666705081,Oidio
Zucchina,Foglie_Arricciate,0.5705286445654871,21.126459453303383,10.23027776258565,Virosi
Fragola,Nessuna,0.4007661278374899,20.74683580996501,6.963170009636114,Sano
Rosa,Muffa_Bianca,0.8575567140852816,33.42810722194623,10.64351957040223,Oidio
Pomodoro,Foglie_Arricciate,0.6975238362851987,15.956955202939941,11.393550766462896,Virosi
Peperone,Foglie_Secche,0.021587646180662546,23.539386366206678,11.0083368799258,Stress_Idrico
Rosa,Macchie_Fogliari,0.7300904313479802,26.686229910803704,7.895259378213198,Ruggine
Basilico,Nessuna,0.4546278214305037,21.158510734118902,8.265602916779983,Sano
Pomodoro,Nessuna,0.4753259524613752,20.179717930557352,8.895666860527912,Sano
Basilico,Nessuna,0.46746464338931687,23.77327811649865,6.941051865809387,Sano
Pomodoro,Nessuna,0.5915188668194433,24.513885327003205,9.430146091213249,Sano
Menta,Nessuna,0.48833584642455086,22.439257246533973,9.520836272770016,Sano
Fragola,Macchie_Fogliari,0.8227176403020636,24.384431476531496,9.810128323456937,Ruggine
Rosa,Nessuna,0.5704315588062389,23.57984843607157,8.947561112044161,Sano
Basilico,Nessuna,0.5779719729988723,21.01425914706221,7.4722280328149555,Sano
Basilico,Foglie_Secche,0.13612034174072127,34.23307859426701,9.62086523181961,Stress_Idrico
Basilico,Foglie_Secche,0.06534123816538108,34.49327152129878,9.327978765301065,Stress_Idrico
Fragola,Muffa_Bianca,0.7509071823983475,27.617643761703654,11.833745230671262,Botrite
Pomodoro,Foglie_Arricciate,0.7989113101456375,32.19144989934806,5.621724069357036,Virosi
Basilico,Macchie_Fogliari,0.7708191856515004,16.73677204097118,4.938585694363252,Peronospora
Pomodoro,Macchie_Fogliari,0.7782299042546297,18.105011956229312,5.085186757434423,Peronospora
